# Renewables.ninja Solar PV (Point API) - 51.379, -2.359 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.37879861436647", "lon": "-2.358966151271851", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "100", "system_loss": "0.15", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-08-23 12:00,2015-08-23 13:00,23.035,0.046,0.240,17.405,0
2015-08-23 13:00,2015-08-23 14:00,35.009,0.077,0.354,18.562,0
2015-08-23 14:00,2015-08-23 15:00,24.390,0.023,0.281,19.205,0
2015-08-23 15:00,2015-08-23 16:00,32.591,0.120,0.282,19.123,0
2015-08-23 16:00,2015-08-23 17:00,34.496,0.250,0.176,18.941,0
2015-08-23 17:00,2015-08-23 18:00,18.641,0.094,0.140,18.428,0
2015-08-23 18:00,2015-08-23 19:00,5.409,0,0.080,16.768,0
2015-08-23 19:00,2015-08-23 20:00,0.093,0,0.008,14.598,0
2015-08-23 20:00,2015-08-23 21:00,0,0,0,14.370,0
2015-08-23 21:00,2015-08-23 22:00,0,0,0,14.536,0
2015-08-23 22:00,2015-08-23 23:00,0,0,0,14.680,0
2015-08-23 23:00,2015-08-24 00:00,0,0,0,14.452,0
2015-08-24 00:00,2015-08-24 01:00,0,0,0,13.837,1
2015-08-24 01:00,2015-08-24 02:00,0,0,0,13.115,0
2015-08-24 02:00,2015-08-24 03:00,0,0,0,12.819,0
2015-08-24 03:00,2015-08-24 04:00,0,0,0,12.915,0
2015-08-24 04:00,2015-08-24 05:00,0,0,0,13.127,0
2015-08-24 05:00,2015-08-24 06:00,0,-0,0.001,13.504,0
2015-08-24 06:00,2015-08-24 07:00,0.737,0,0.019,13.882,0
2015-08-24 07:00,2015-08-24 08:00,0.670,0,0.018,14.188,1
2015-08-24 08:00,2015-08-24 09:00,0.604,0,0.017,14.635,1
2015-08-24 09:00,2015-08-24 10:00,0.538,0,0.016,15.182,1
2015-08-24 10:00,2015-08-24 11:00,0.475,0,0.015,15.802,1
2015-08-24 11:00,2015-08-24 12:00,0.413,0,0.014,16.373,1
2015-08-24 12:00,2015-08-24 13:00,0.353,0,0.013,16.832,1
2015-08-24 13:00,2015-08-24 14:00,0,0,0,17.123,1
2015-08-24 14:00,2015-08-24 15:00,0,0,0,17.275,1
2015-08-24 15:00,2015-08-24 16:00,0,0,0,17.302,1
2015-08-24 16:00,2015-08-24 17:00,0,0,0,17.109,1
2015-08-24 17:00,2015-08-24 18:00,0,0,0,16.554,1
2015-08-24 18:00,2015-08-24 19:00,0,0,0,15.775,1
2015-08-24 19:00,2015-08-24 20:00,0,0,0,14.992,1
2015-08-24 20:00,2015-08-24 21:00,0,0,0,14.385,1
2015-08-24 21:00,2015-08-24 22:00,0,0,0,13.693,1
2015-08-24 22:00,2015-08-24 23:00,0,0,0,12.993,1
2015-08-24 23:00,2015-08-25 00:00,0,0,0,12.497,1
2015-08-25 00:00,2015-08-25 01:00,0,0,0,12.178,0
2015-08-25 01:00,2015-08-25 02:00,0,0,0,11.679,0
2015-08-25 02:00,2015-08-25 03:00,0,0,0,11.171,0
2015-08-25 03:00,2015-08-25 04:00,0,0,0,11.003,0
2015-08-25 04:00,2015-08-25 05:00,0,0,0,10.746,0
2015-08-25 05:00,2015-08-25 06:00,0,-0,0.002,11.086,0
2015-08-25 06:00,2015-08-25 07:00,0.422,0,0.014,12.681,0
2015-08-25 07:00,2015-08-25 08:00,7.549,0.011,0.093,13.755,0
2015-08-25 08:00,2015-08-25 09:00,16.534,0.032,0.176,14.804,0
2015-08-25 09:00,2015-08-25 10:00,8.451,0.002,0.114,15.962,0
2015-08-25 10:00,2015-08-25 11:00,5.082,0,0.076,16.415,0
2015-08-25 11:00,2015-08-25 12:00,5.240,0,0.078,16.976,0
2015-08-25 12:00,2015-08-25 13:00,20.512,0.027,0.229,18.012,0
2015-08-25 13:00,2015-08-25 14:00,8.184,0,0.114,19.688,0
2015-08-25 14:00,2015-08-25 15:00,16.662,0.015,0.200,21.279,0
2015-08-25 15:00,2015-08-25 16:00,20.196,0.020,0.236,21.314,0
2015-08-25 16:00,2015-08-25 17:00,22.351,0.089,0.192,20.742,0
2015-08-25 17:00,2015-08-25 18:00,18.107,0.085,0.144,19.650,0
2015-08-25 18:00,2015-08-25 19:00,3.489,0,0.057,18.146,0
2015-08-25 19:00,2015-08-25 20:00,0,0,0.006,16.799,0
2015-08-25 20:00,2015-08-25 21:00,0,0,0,16.156,0
2015-08-25 21:00,2015-08-25 22:00,0,0,0,15.854,0
2015-08-25 22:00,2015-08-25 23:00,0,0,0,15.908,0
2015-08-25 23:00,2015-08-26 00:00,0,0,0,16.097,0
2015-08-26 00:00,2015-08-26 01:00,0,0,0,16.432,0
2015-08-26 01:00,2015-08-26 02:00,0,0,0,17.051,0
2015-08-26 02:00,2015-08-26 03:00,0,0,0,17.825,0
2015-08-26 03:00,2015-08-26 04:00,0,0,0,18.105,0
2015-08-26 04:00,2015-08-26 05:00,0,0,0,18.042,0
2015-08-26 05:00,2015-08-26 06:00,0,0,0.005,17.931,0
2015-08-26 06:00,2015-08-26 07:00,1.393,0.001,0.028,17.799,0
2015-08-26 07:00,2015-08-26 08:00,2.020,0,0.038,17.902,0
2015-08-26 08:00,2015-08-26 09:00,13.594,0.080,0.096,18.361,0
2015-08-26 09:00,2015-08-26 10:00,17.232,0.105,0.114,19.196,0
2015-08-26 10:00,2015-08-26 11:00,17.047,0.005,0.213,20.092,0
2015-08-26 11:00,2015-08-26 12:00,16.355,0.004,0.206,20.996,0
2015-08-26 12:00,2015-08-26 13:00,37.090,0.150,0.314,21.329,0
2015-08-26 13:00,2015-08-26 14:00,45.446,0.224,0.347,21.047,0
2015-08-26 14:00,2015-08-26 15:00,23.007,0.088,0.201,20.619,0
2015-08-26 15:00,2015-08-26 16:00,24.365,0.073,0.232,20.521,0
2015-08-26 16:00,2015-08-26 17:00,22.154,0.061,0.217,20.225,0
2015-08-26 17:00,2015-08-26 18:00,15.910,0.066,0.138,19.130,0
2015-08-26 18:00,2015-08-26 19:00,4.539,0,0.070,17.245,0
2015-08-26 19:00,2015-08-26 20:00,0,0,0.006,15.621,0
2015-08-26 20:00,2015-08-26 21:00,0,0,0,15.235,0
2015-08-26 21:00,2015-08-26 22:00,0,0,0,14.803,0
2015-08-26 22:00,2015-08-26 23:00,0,0,0,14.504,0
2015-08-26 23:00,2015-08-27 00:00,0,0,0,14.395,0
2015-08-27 00:00,2015-08-27 01:00,0,0,0,14.154,0
2015-08-27 01:00,2015-08-27 02:00,0,0,0,13.839,0
2015-08-27 02:00,2015-08-27 03:00,0,0,0,13.564,0
2015-08-27 03:00,2015-08-27 04:00,0,0,0,13.180,0
2015-08-27 04:00,2015-08-27 05:00,0,0,0,12.732,0
2015-08-27 05:00,2015-08-27 06:00,0,-0,0.001,12.812,0
2015-08-27 06:00,2015-08-27 07:00,2.188,0.001,0.038,13.879,0
2015-08-27 07:00,2015-08-27 08:00,11.997,0.033,0.122,15.150,0
2015-08-27 08:00,2015-08-27 09:00,23.012,0.078,0.205,16.286,0
2015-08-27 09:00,2015-08-27 10:00,31.990,0.119,0.274,17.442,0
2015-08-27 10:00,2015-08-27 11:00,24.582,0.055,0.249,18.362,0
2015-08-27 11:00,2015-08-27 12:00,47.526,0.296,0.297,18.946,0
2015-08-27 12:00,2015-08-27 13:00,45.908,0.318,0.255,19.298,0
2015-08-27 13:00,2015-08-27 14:00,38.901,0.209,0.273,19.489,0
2015-08-27 14:00,2015-08-27 15:00,20.418,0.026,0.231,19.435,0
2015-08-27 15:00,2015-08-27 16:00,30.185,0.168,0.205,19.237,0
2015-08-27 16:00,2015-08-27 17:00,20.236,0.066,0.188,18.818,0
2015-08-27 17:00,2015-08-27 18:00,17.408,0.087,0.133,17.955,0
2015-08-27 18:00,2015-08-27 19:00,4.680,0,0.071,15.737,0
2015-08-27 19:00,2015-08-27 20:00,0,0,0.006,13.570,0
2015-08-27 20:00,2015-08-27 21:00,0,0,0,12.977,0
2015-08-27 21:00,2015-08-27 22:00,0,0,0,12.475,0
2015-08-27 22:00,2015-08-27 23:00,0,0,0,11.970,0
2015-08-27 23:00,2015-08-28 00:00,0,0,0,11.489,0
2015-08-28 00:00,2015-08-28 01:00,0,0,0,11.079,0
2015-08-28 01:00,2015-08-28 02:00,0,0,0,10.750,0
2015-08-28 02:00,2015-08-28 03:00,0,0,0,10.552,0
2015-08-28 03:00,2015-08-28 04:00,0,0,0,10.459,0
2015-08-28 04:00,2015-08-28 05:00,0,0,0,10.387,0
2015-08-28 05:00,2015-08-28 06:00,0,0,0.004,10.713,0
2015-08-28 06:00,2015-08-28 07:00,5.512,0.038,0.042,13.115,0
2015-08-28 07:00,2015-08-28 08:00,23.036,0.213,0.070,14.948,0
2015-08-28 08:00,2015-08-28 09:00,42.178,0.426,0.092,16.700,0
2015-08-28 09:00,2015-08-28 10:00,56.135,0.570,0.138,18.201,0
2015-08-28 10:00,2015-08-28 11:00,54.181,0.426,0.258,19.217,0
2015-08-28 11:00,2015-08-28 12:00,34.004,0.106,0.316,19.921,0
2015-08-28 12:00,2015-08-28 13:00,53.568,0.365,0.315,20.539,0
2015-08-28 13:00,2015-08-28 14:00,15.885,0.055,0.149,20.856,0
2015-08-28 14:00,2015-08-28 15:00,11.319,0.005,0.146,20.947,0
2015-08-28 15:00,2015-08-28 16:00,14.496,0.010,0.178,20.557,0
2015-08-28 16:00,2015-08-28 17:00,23.627,0.111,0.184,19.982,0
2015-08-28 17:00,2015-08-28 18:00,7.337,0.006,0.097,18.770,0
2015-08-28 18:00,2015-08-28 19:00,3.317,0,0.054,16.962,0
2015-08-28 19:00,2015-08-28 20:00,0,0,0.003,15.561,0
2015-08-28 20:00,2015-08-28 21:00,0,0,0,15.145,0
2015-08-28 21:00,2015-08-28 22:00,0,0,0,14.584,0
2015-08-28 22:00,2015-08-28 23:00,0,0,0,13.903,0
2015-08-28 23:00,2015-08-29 00:00,0,0,0,13.287,0
2015-08-29 00:00,2015-08-29 01:00,0,0,0,12.882,0
2015-08-29 01:00,2015-08-29 02:00,0,0,0,12.679,0
2015-08-29 02:00,2015-08-29 03:00,0,0,0,12.782,0
2015-08-29 03:00,2015-08-29 04:00,0,0,0,12.751,0
2015-08-29 04:00,2015-08-29 05:00,0,0,0,12.307,0
2015-08-29 05:00,2015-08-29 06:00,0,-0,0.001,12.293,0
2015-08-29 06:00,2015-08-29 07:00,2.876,0.006,0.043,14.674,0
2015-08-29 07:00,2015-08-29 08:00,11.882,0.033,0.122,16.494,0
2015-08-29 08:00,2015-08-29 09:00,25.636,0.129,0.188,18.044,0
2015-08-29 09:00,2015-08-29 10:00,43.597,0.322,0.221,19.566,0
2015-08-29 10:00,2015-08-29 11:00,47.449,0.313,0.284,20.774,0
2015-08-29 11:00,2015-08-29 12:00,59.909,0.477,0.296,21.601,0
2015-08-29 12:00,2015-08-29 13:00,49.909,0.268,0.365,21.902,0
2015-08-29 13:00,2015-08-29 14:00,35.493,0.100,0.343,21.510,0
2015-08-29 14:00,2015-08-29 15:00,25.369,0.030,0.288,20.820,0
2015-08-29 15:00,2015-08-29 16:00,28.487,0.093,0.262,20.208,0
2015-08-29 16:00,2015-08-29 17:00,21.505,0.064,0.206,19.535,0
2015-08-29 17:00,2015-08-29 18:00,9.877,0.026,0.107,18.544,0
2015-08-29 18:00,2015-08-29 19:00,0.402,0,0.014,17.184,0
2015-08-29 19:00,2015-08-29 20:00,0,0,0.003,16.229,0
2015-08-29 20:00,2015-08-29 21:00,0,0,0,15.804,0
2015-08-29 21:00,2015-08-29 22:00,0,0,0,15.562,0
2015-08-29 22:00,2015-08-29 23:00,0,0,0,15.610,0
2015-08-29 23:00,2015-08-30 00:00,0,0,0,15.651,0
2015-08-30 00:00,2015-08-30 01:00,0,0,0,15.489,0
2015-08-30 01:00,2015-08-30 02:00,0,0,0,14.977,0
2015-08-30 02:00,2015-08-30 03:00,0,0,0,14.472,0
2015-08-30 03:00,2015-08-30 04:00,0,0,0,14.236,0
2015-08-30 04:00,2015-08-30 05:00,0,0,0,14.143,0
2015-08-30 05:00,2015-08-30 06:00,0,-0,0.001,14.349,0
2015-08-30 06:00,2015-08-30 07:00,0.245,0,0.011,15.059,0
2015-08-30 07:00,2015-08-30 08:00,1.510,0,0.031,15.534,0
2015-08-30 08:00,2015-08-30 09:00,3.651,0,0.058,16.150,0
2015-08-30 09:00,2015-08-30 10:00,6.452,0,0.092,16.825,0
2015-08-30 10:00,2015-08-30 11:00,7.826,0,0.109,17.523,0
2015-08-30 11:00,2015-08-30 12:00,6.153,0,0.089,18.197,0
2015-08-30 12:00,2015-08-30 13:00,5.792,0,0.085,18.842,0
2015-08-30 13:00,2015-08-30 14:00,11.638,0.004,0.150,19.334,0
2015-08-30 14:00,2015-08-30 15:00,17.945,0.004,0.223,19.653,0
2015-08-30 15:00,2015-08-30 16:00,17.658,0.015,0.209,19.685,0
2015-08-30 16:00,2015-08-30 17:00,15.065,0.015,0.179,19.191,0
2015-08-30 17:00,2015-08-30 18:00,7.362,0.003,0.100,18.352,0
2015-08-30 18:00,2015-08-30 19:00,0.853,0,0.021,17.267,0
2015-08-30 19:00,2015-08-30 20:00,0,0,0.001,16.411,0
2015-08-30 20:00,2015-08-30 21:00,0,0,0,16.039,0
2015-08-30 21:00,2015-08-30 22:00,0,0,0,15.899,0
2015-08-30 22:00,2015-08-30 23:00,0,0,0,15.801,0
2015-08-30 23:00,2015-08-31 00:00,0,0,0,15.663,0
2015-08-31 00:00,2015-08-31 01:00,0,0,0,15.500,0
2015-08-31 01:00,2015-08-31 02:00,0,0,0,15.354,0
2015-08-31 02:00,2015-08-31 03:00,0,0,0,15.200,0
2015-08-31 03:00,2015-08-31 04:00,0,0,0,14.993,0
2015-08-31 04:00,2015-08-31 05:00,0,0,0,14.776,0
2015-08-31 05:00,2015-08-31 06:00,0,-0,0.001,14.566,0
2015-08-31 06:00,2015-08-31 07:00,0.246,0,0.011,14.567,0
2015-08-31 07:00,2015-08-31 08:00,1.367,0,0.029,14.750,0
2015-08-31 08:00,2015-08-31 09:00,2.763,0,0.047,15.134,0
2015-08-31 09:00,2015-08-31 10:00,4.840,0,0.073,15.759,0
2015-08-31 10:00,2015-08-31 11:00,6.462,0,0.092,16.485,0
2015-08-31 11:00,2015-08-31 12:00,9.706,0,0.130,16.773,0
2015-08-31 12:00,2015-08-31 13:00,8.549,0,0.117,16.954,0
2015-08-31 13:00,2015-08-31 14:00,7.479,0,0.105,17.435,0
2015-08-31 14:00,2015-08-31 15:00,7.195,0,0.101,18.102,0
2015-08-31 15:00,2015-08-31 16:00,10.541,0.001,0.140,18.240,0
2015-08-31 16:00,2015-08-31 17:00,7.377,0,0.104,17.872,0
2015-08-31 17:00,2015-08-31 18:00,5.065,0,0.076,17.154,0
2015-08-31 18:00,2015-08-31 19:00,1.203,0,0.026,15.417,0
2015-08-31 19:00,2015-08-31 20:00,0,0,0,13.987,0
2015-08-31 20:00,2015-08-31 21:00,0,0,0,13.577,0
2015-08-31 21:00,2015-08-31 22:00,0,0,0,13.003,0
2015-08-31 22:00,2015-08-31 23:00,0,0,0,12.352,0
2015-08-31 23:00,2015-09-01 00:00,0,0,0,11.791,0
2015-09-01 00:00,2015-09-01 01:00,0,0,0,11.269,0
2015-09-01 01:00,2015-09-01 02:00,0,0,0,10.743,0
2015-09-01 02:00,2015-09-01 03:00,0,0,0,10.356,0
2015-09-01 03:00,2015-09-01 04:00,0,0,0,10.049,0
2015-09-01 04:00,2015-09-01 05:00,0,0,0,9.841,0
2015-09-01 05:00,2015-09-01 06:00,0,0,0,9.803,0
2015-09-01 06:00,2015-09-01 07:00,4.831,0.042,0.029,11.800,0
2015-09-01 07:00,2015-09-01 08:00,24.422,0.249,0.048,13.714,0
2015-09-01 08:00,2015-09-01 09:00,41.234,0.404,0.099,15.500,0
2015-09-01 09:00,2015-09-01 10:00,44.181,0.315,0.229,16.975,0
2015-09-01 10:00,2015-09-01 11:00,53.694,0.397,0.277,18.120,0
2015-09-01 11:00,2015-09-01 12:00,62.404,0.515,0.284,18.901,0
2015-09-01 12:00,2015-09-01 13:00,67.514,0.605,0.271,19.369,0
2015-09-01 13:00,2015-09-01 14:00,51.470,0.373,0.275,19.535,0
2015-09-01 14:00,2015-09-01 15:00,37.822,0.198,0.271,19.419,0
2015-09-01 15:00,2015-09-01 16:00,42.498,0.269,0.258,19.016,0
2015-09-01 16:00,2015-09-01 17:00,30.673,0.190,0.188,18.317,0
2015-09-01 17:00,2015-09-01 18:00,18.346,0.112,0.119,17.268,0
2015-09-01 18:00,2015-09-01 19:00,2.663,0,0.046,15.540,0
2015-09-01 19:00,2015-09-01 20:00,0,0,0,14.154,0
2015-09-01 20:00,2015-09-01 21:00,0,0,0,13.250,0
2015-09-01 21:00,2015-09-01 22:00,0,0,0,12.351,0
2015-09-01 22:00,2015-09-01 23:00,0,0,0,11.600,0
2015-09-01 23:00,2015-09-02 00:00,0,0,0,10.881,0
2015-09-02 00:00,2015-09-02 01:00,0,0,0,10.159,0
2015-09-02 01:00,2015-09-02 02:00,0,0,0,9.484,0
2015-09-02 02:00,2015-09-02 03:00,0,0,0,8.938,0
2015-09-02 03:00,2015-09-02 04:00,0,0,0,8.572,0
2015-09-02 04:00,2015-09-02 05:00,0,0,0,8.266,0
2015-09-02 05:00,2015-09-02 06:00,0,0,0,8.234,0
2015-09-02 06:00,2015-09-02 07:00,4.723,0.040,0.030,10.467,0
2015-09-02 07:00,2015-09-02 08:00,19.024,0.143,0.091,12.658,0
2015-09-02 08:00,2015-09-02 09:00,41.276,0.396,0.105,14.430,0
2015-09-02 09:00,2015-09-02 10:00,61.347,0.683,0.088,15.773,0
2015-09-02 10:00,2015-09-02 11:00,67.893,0.707,0.163,16.768,0
2015-09-02 11:00,2015-09-02 12:00,64.187,0.551,0.268,17.439,0
2015-09-02 12:00,2015-09-02 13:00,54.344,0.333,0.348,17.813,0
2015-09-02 13:00,2015-09-02 14:00,42.582,0.191,0.335,17.969,0
2015-09-02 14:00,2015-09-02 15:00,16.887,0.025,0.189,17.865,0
2015-09-02 15:00,2015-09-02 16:00,11.428,0.006,0.144,17.497,0
2015-09-02 16:00,2015-09-02 17:00,17.043,0.051,0.164,17.020,0
2015-09-02 17:00,2015-09-02 18:00,11.208,0.042,0.105,15.975,0
2015-09-02 18:00,2015-09-02 19:00,1.893,0,0.036,14.332,0
2015-09-02 19:00,2015-09-02 20:00,0,0,0,12.779,0
2015-09-02 20:00,2015-09-02 21:00,0,0,0,11.885,0
2015-09-02 21:00,2015-09-02 22:00,0,0,0,11.001,0
2015-09-02 22:00,2015-09-02 23:00,0,0,0,10.095,0
2015-09-02 23:00,2015-09-03 00:00,0,0,0,9.634,0
2015-09-03 00:00,2015-09-03 01:00,0,0,0,9.547,0
2015-09-03 01:00,2015-09-03 02:00,0,0,0,9.593,0
2015-09-03 02:00,2015-09-03 03:00,0,0,0,9.381,0
2015-09-03 03:00,2015-09-03 04:00,0,0,0,9.049,0
2015-09-03 04:00,2015-09-03 05:00,0,0,0,8.979,0
2015-09-03 05:00,2015-09-03 06:00,0,0,0,9.043,0
2015-09-03 06:00,2015-09-03 07:00,1.973,0.003,0.034,10.839,0
2015-09-03 07:00,2015-09-03 08:00,10.254,0.024,0.110,12.400,0
2015-09-03 08:00,2015-09-03 09:00,28.345,0.168,0.175,13.729,0
2015-09-03 09:00,2015-09-03 10:00,45.422,0.354,0.201,15.046,0
2015-09-03 10:00,2015-09-03 11:00,39.317,0.174,0.307,16.079,0
2015-09-03 11:00,2015-09-03 12:00,29.331,0.049,0.310,16.448,0
2015-09-03 12:00,2015-09-03 13:00,25.483,0.034,0.278,16.403,0
2015-09-03 13:00,2015-09-03 14:00,10.780,0,0.142,16.577,0
2015-09-03 14:00,2015-09-03 15:00,12.994,0.010,0.158,16.853,0
2015-09-03 15:00,2015-09-03 16:00,31.457,0.126,0.259,16.742,0
2015-09-03 16:00,2015-09-03 17:00,15.021,0.040,0.151,16.427,0
2015-09-03 17:00,2015-09-03 18:00,4.252,0,0.065,15.507,0
2015-09-03 18:00,2015-09-03 19:00,1.268,0,0.027,13.552,0
2015-09-03 19:00,2015-09-03 20:00,0,0,0,12.469,0
2015-09-03 20:00,2015-09-03 21:00,0,0,0,11.861,0
2015-09-03 21:00,2015-09-03 22:00,0,0,0,11.135,0
2015-09-03 22:00,2015-09-03 23:00,0,0,0,10.159,0
2015-09-03 23:00,2015-09-04 00:00,0,0,0,9.467,0
2015-09-04 00:00,2015-09-04 01:00,0,0,0,8.934,0
2015-09-04 01:00,2015-09-04 02:00,0,0,0,8.566,0
2015-09-04 02:00,2015-09-04 03:00,0,0,0,8.367,0
2015-09-04 03:00,2015-09-04 04:00,0,0,0,8.205,0
2015-09-04 04:00,2015-09-04 05:00,0,0,0,7.977,0
2015-09-04 05:00,2015-09-04 06:00,0,0,0,7.921,0
2015-09-04 06:00,2015-09-04 07:00,0.012,0,0.006,10.468,0
2015-09-04 07:00,2015-09-04 08:00,6.236,0.006,0.082,13.031,0
2015-09-04 08:00,2015-09-04 09:00,16.210,0.028,0.176,15.337,0
2015-09-04 09:00,2015-09-04 10:00,26.610,0.080,0.247,16.822,0
2015-09-04 10:00,2015-09-04 11:00,36.890,0.137,0.316,17.726,0
2015-09-04 11:00,2015-09-04 12:00,29.015,0.070,0.288,18.365,0
2015-09-04 12:00,2015-09-04 13:00,21.842,0.025,0.248,18.777,0
2015-09-04 13:00,2015-09-04 14:00,31.236,0.081,0.305,18.984,0
2015-09-04 14:00,2015-09-04 15:00,24.154,0.053,0.247,18.748,0
2015-09-04 15:00,2015-09-04 16:00,26.546,0.089,0.240,18.320,0
2015-09-04 16:00,2015-09-04 17:00,26.456,0.140,0.186,17.756,0
2015-09-04 17:00,2015-09-04 18:00,15.564,0.083,0.114,16.788,0
2015-09-04 18:00,2015-09-04 19:00,2.535,0,0.044,15.144,0
2015-09-04 19:00,2015-09-04 20:00,0,0,0,14.192,0
2015-09-04 20:00,2015-09-04 21:00,0,0,0,13.122,0
2015-09-04 21:00,2015-09-04 22:00,0,0,0,12.147,0
2015-09-04 22:00,2015-09-04 23:00,0,0,0,11.290,0
2015-09-04 23:00,2015-09-05 00:00,0,0,0,11.172,0
2015-09-05 00:00,2015-09-05 01:00,0,0,0,11.064,0
2015-09-05 01:00,2015-09-05 02:00,0,0,0,11.040,0
2015-09-05 02:00,2015-09-05 03:00,0,0,0,11.157,0
2015-09-05 03:00,2015-09-05 04:00,0,0,0,11.542,0
2015-09-05 04:00,2015-09-05 05:00,0,0,0,11.859,0
2015-09-05 05:00,2015-09-05 06:00,0,0,0,11.590,0
2015-09-05 06:00,2015-09-05 07:00,0.611,0,0.017,12.143,0
2015-09-05 07:00,2015-09-05 08:00,11.529,0.042,0.107,13.076,0
2015-09-05 08:00,2015-09-05 09:00,19.660,0.055,0.188,14.542,0
2015-09-05 09:00,2015-09-05 10:00,29.223,0.098,0.258,15.964,0
2015-09-05 10:00,2015-09-05 11:00,34.441,0.131,0.290,16.729,0
2015-09-05 11:00,2015-09-05 12:00,16.426,0.012,0.196,17.139,0
2015-09-05 12:00,2015-09-05 13:00,23.218,0.011,0.277,17.530,0
2015-09-05 13:00,2015-09-05 14:00,16.186,0.002,0.204,17.733,0
2015-09-05 14:00,2015-09-05 15:00,14.567,0.004,0.183,17.787,0
2015-09-05 15:00,2015-09-05 16:00,18.640,0.018,0.216,17.482,0
2015-09-05 16:00,2015-09-05 17:00,17.932,0.039,0.187,16.913,0
2015-09-05 17:00,2015-09-05 18:00,8.304,0.011,0.103,15.860,0
2015-09-05 18:00,2015-09-05 19:00,0.908,0,0.022,13.451,0
2015-09-05 19:00,2015-09-05 20:00,0,0,0,11.898,0
2015-09-05 20:00,2015-09-05 21:00,0,0,0,11.082,0
2015-09-05 21:00,2015-09-05 22:00,0,0,0,10.289,0
2015-09-05 22:00,2015-09-05 23:00,0,0,0,9.396,0
2015-09-05 23:00,2015-09-06 00:00,0,0,0,8.641,0
2015-09-06 00:00,2015-09-06 01:00,0,0,0,7.959,0
2015-09-06 01:00,2015-09-06 02:00,0,0,0,7.308,0
2015-09-06 02:00,2015-09-06 03:00,0,0,0,6.752,0
2015-09-06 03:00,2015-09-06 04:00,0,0,0,6.338,0
2015-09-06 04:00,2015-09-06 05:00,0,0,0,6.072,0
2015-09-06 05:00,2015-09-06 06:00,0,0,0,5.992,0
2015-09-06 06:00,2015-09-06 07:00,4.134,0.034,0.029,8.028,0
2015-09-06 07:00,2015-09-06 08:00,22.992,0.223,0.054,10.474,0
2015-09-06 08:00,2015-09-06 09:00,43.972,0.464,0.069,13.591,0
2015-09-06 09:00,2015-09-06 10:00,60.738,0.673,0.089,15.496,0
2015-09-06 10:00,2015-09-06 11:00,72.721,0.838,0.104,16.790,0
2015-09-06 11:00,2015-09-06 12:00,80.187,0.956,0.111,17.884,0
2015-09-06 12:00,2015-09-06 13:00,82.363,0.993,0.115,18.751,0
2015-09-06 13:00,2015-09-06 14:00,78.580,0.919,0.130,19.360,0
2015-09-06 14:00,2015-09-06 15:00,70.157,0.784,0.134,19.620,0
2015-09-06 15:00,2015-09-06 16:00,56.154,0.573,0.139,19.521,0
2015-09-06 16:00,2015-09-06 17:00,38.233,0.345,0.128,19.058,0
2015-09-06 17:00,2015-09-06 18:00,17.521,0.117,0.104,17.781,0
2015-09-06 18:00,2015-09-06 19:00,2.068,0,0.038,14.563,0
2015-09-06 19:00,2015-09-06 20:00,0,0,0,12.954,0
2015-09-06 20:00,2015-09-06 21:00,0,0,0,12.224,0
2015-09-06 21:00,2015-09-06 22:00,0,0,0,11.494,0
2015-09-06 22:00,2015-09-06 23:00,0,0,0,10.728,0
